title,rating,date,text,route,scope,class
Holiday,30,Agustus 2019,"Kali ini sihh ulasannya untuk penerbangannya on time banget, tp fokus kali ini sihh ke pelayanannya.. Saya merasa senang di penerbangan kali ini sy ngambilnya yg PP sklian nah..dari awal berangkat dan penerbangan pulang pelayanan untuk saya lumayan memuaskan nihh..hanya saja untuk bagasi memang harus beli jdi terkendalanya disitu sihh.. But over all utk pelayanannya tolong dipertahankan..sy sangat berharap.  Untuk bagasinya Lion Air dikedepannya boleh yah untuk lebih terjangkau lagi. Dan juga sy berharap untuk lion air sebagai maskapai domestik mohon untuk kami yg wisatawan lokal, harga tiketnya boleh lebih murah lagi dong..biar kami bisa lebih banyak holiday 😂😂😂",Makassar - Ambon,Domestic,Economy
jkt-pnk....on schedule,40,Agustus 2019,"penerbangan 13.50....tapi jam 13.15 sdh mulai naik utk boarding, maskapai ini cukup murah tapi kalau bawa barang banyak lebih dari 7 kg kita harus bayar.",Jakarta - Pontianak,Domestic,Economy
"Penerbangan yang Rata-rata, tapi cukup baik",30,Februari 2019,"Umumnya sama seperti penerbangan lion air yang lainnya, itulah mengapa saya sebut penerbangannya biasa saja. Saya bersama orang tua hendak pulang kembali ke Bandung dari Bali waktu itu menggunakan Lion. Pelayanan check in dan bagasinya sangat bagus. Pramugarinya ramaaah banget. Hanya saja waktu itu karna cuaca di Bandung sedang tidak bagus, sebelum landing sempat was was juga. Tapi Alhamdulillah lancar, selama penerbangan juga tidak ada turbulensi yang mengganggu. Good job Lion!",Denpasar - Bandung,Southeast Asia,Economy
Lion membuat orang bisa terbang,50, ,"Dengan senang hati kami terbang bersama maskapai lion tepat waktu dgn penerbangan yg sangat manis landing pesawatnya,sayangnya makanan yg ada di majalah lion tidak tersedia,tapi tak menjadi masalah ,staf di darat yang sangatvwelcome dan ramah,pokoknya lion berubah dan lebih oke punya",Palu - Surabaya,Domestic,Economy
Fishing to Palu,40,Agustus 2019,"on time, pelayanan check in ramah, cepat, bagasi harus beli, kalau beli di counter mahal, bagasi belinya di online aja, kelebihan bahasi ada dua kilo, tapi tidak dikenakan charge, waktu balik ke Denpasar, kami menunggu bis jemputan dr pesawat ke arrival terminal sekitar 15-20 menit",Denpasar - Palu,Southeast Asia,Economy
PKY -SUB,30,Februari 2019,"salah satu maskapai berbiaya murah, tetapi biaya untuk bagasi bikin biaya jadi lebih mahal. rute nasional cukup banyak untuk maskapai lion air",Palangkaraya - Surabaya,Domestic,Economy
Kepak Sayap Singa di Pagi hari,40,Juli 2019,Satu hal yang disukai dari Penerbangan Lion Air di pagi hari adalah selalu On time sesuai schedule awal,Tarakan - Balikpapan,Domestic,Economy
Jakarta - Banda Aceh,40,Juli 2019,"Pertama kalinya terbang dengan pesawat Lion Air. Penerbangan tepat waktu, pelayanan tiket dan kabin sangat ramah... kekurangannya hanya pada AC yang tidak dinyalakan/suhunya belum diturunkan saat boarding sehingga beberapa waktu penumpang kegerahan. Lain-lainnya OK.",Jakarta - Banda Aceh,Domestic,Economy
Surabaya - batam,50,Juli 2019,"kami langganan Lion Air mulai tahun 2012 ketika saya tugas ke bali, lombok, sulawesi, kalimanta, jakarta dan kota destinasi lainnya. sekarng sudah sangat jatang delay nya. kami mohon flight Surabaya Batam yang jam 8.00 dibuka kembali. karena banyak oarng yang langsung kerja sehabis pulang liburan dari surabaya",Batam - Surabaya,Domestic,Economy
Flying Again with Lion Air,40,Juli 2019,"Penerbangan Pagi dengan Lion Air relatif On Time, Karena Pesawat sudah Parkir di Bandara asal, dan tidak terlalu lama menunggu",Balikpapan - Surabaya,Domestic,Economy
PENERBANGANNYA TEPAT WAKTU DAN NYAMAN.,40,Juni 2019,Penerbangan dari Jakarta tujuan Denpasar dengan Lion Air JT-28. Walaupun bertepatan dengan libur lebaran jadwal keberangkatan tepat waktu . Penerbangan aman dan nyaman dan tiba di Denpasar Bali dengan selamat.,Jakarta - Denpasar,Asia,Economy
another fly another Flight,40,Juni 2019,"saya menaukan reting atas lion air. dari penerbangan tahun lalu sampai penerbangan saat ini, lion banyak melakukan perubahan. AC, ketepatan waktu, dan lain-lain. akan tetapi bagi para penumpang lionair, yang membaca ulasan ini, please banget jangan makan pop mi* di dalem pesawat ya.. luar biasa lho buat yang duduk dibelakang anda. aroma nya membuat pusing kepala.",Jakarta - Singapore,Southeast Asia,Economy
LCC yang Sebenarnya,20,Juli 2019,"Sudah lama tidak terbang dengan pesawat LCC yang secara konsisten delay dan dengan pelayanan CS yang seadanya. secara waktu memang dia diberikan pilihan banyak dibandingkan dengan maskapai berplat merah. Jika dari segi harga its BIG NO low, mending naik grup maskapai yang memberikan Bagasi tak berbayar (Free).  ini ga tau maskapai atau Angkasa pura yang punya kewenangan untuk selalu mengukur kembali timbangan digital yang dimiliki. Saat nimbang barang bawaan di luar dan saat dibandara bisa lebih 1-2 kg. sangat mengecewakan. sehingga saat cek in harus membongkar kembali koper yang sudah tersusun rapi agar dapat masuk sesuai dengan jumlah bagasi yang sudah saya beli.  Mari sekarang kita berhitung.  Harga termurah lion : 906.xxx (exclude bagasi) + 200.000 (Bagasi 10 kg) Harga termurah garuda group : 1.175.xxx (include free bagasi 20 kg)  jadi klo dipikir-pikir mending beli maskapai plat merah atau yang memang memberikan bagasi percuma biar tidak repot saat dibandara bongkar muat barang yang akan di bawa.  satu lagi, keseragamana para CS yang disetiap kota atau bandara berbeda-beda  Jakarta berprinsip : naik kepesawat total 7 kg meskipun bawa lebih dari 2 koli masih boleh naik kabin,  Di daerah bisa masuk ke kabin dengan barang bawaan maksimal, 2 koli dengan koper yang ukuran kabin dan berat tidak yang tidak ditimbang.  tambah lagi saat boarding yang pasti AC tidak dingin, beberapa saat hendak mendarat terdengar bunyi bergetar pada bagian ekor pesawat yang cukup mengganggu dalam durasi lebih dari 5 menit. saat mendarat berasa ""riweuh"" tidak stabil membawa pesawat sehingga terasa badan terhempas kekiri dan kanan.",Jambi - Jakarta,Domestic,Economy
Lumayan,40,Juli 2019,Setelah sekian lama barusan menggunakan garbarata lagi. Lumayan on time sehingga sampai di tempat tujuan telat waktu,Makassar - Ambon,Domestic,Economy
Low budget,30, ,Dari berbagai maskapai Yang ada lion termasuk maskapai Yang menjadi paforit dikarenakan Dari segi harga memang lion lebih murah dibandingkan dengan maskapai kompetitor. Dari segi kenyamanan Dan pelayanan sesuai dengan tarif Yang diberikan.,Jakarta - Yogyakarta Region,Domestic,Economy
Terbang hemat,30, ,"Dari segi harga memang lion lebih murah dibandingkan dengan maskapai kompetitor. Dari segi kenyamanan Dan pelayanan sesuai dengan tarif Yang diberikan. Untuk saat ini lion menerapkan bagasi berbayar,tidak seperti sebelum nya yang free 20kg.",Jambi - Jakarta,Domestic,Economy
Delay lagi,30,Mei 2019,"Paling sering menggunakan maskapai ini, cuma di penerbangan terkahir mulai lagi delay, kecewa deh krn telat sampai di tempat tujuan",Makassar - Yogyakarta Region,Domestic,Economy
Kenapa harus pindah ke kertajati sih,10,Juni 2019,"ASUUUUUUU kenapa flight pagi lion air pku-bdo harus pindah ke kertajati sih? Nyusahin aja bgst padahal udh rutin langganan flight ini sejak lama, tolong maskapai agar dipikirkan lagi buat pindah ke kertajati, mengingat penerbangan ini selalu penuh dan memiliki banyak penumpang langganan termasuk saya",Pekanbaru - Bandung,Domestic,Economy
Murah meriah...,30,Juli 2018,"Penerbangan paling murah di indonesia sementara, hampir sama dengan airasia tapi domestik lebih banyak ke hampir seluruh wilayah indonesia.",Surabaya - Medan,Domestic,Economy
Direct flight Pku - Sub,30,Juni 2019,"Setiap bulan sy rutin PP Pku - Sub dengan menggunakan lion air, mau gak mau sih soalnya cm itu yg direct flight pagi skrg (sblmnya biasa pake citilink). Pelayanannya lumayan bagus yaa..tp msh lebih bagus flight yg sblmnya (citilink) kl diliat dr segi pelayanan, interior dan kondisi pesawat secara keseluruhan.",Pekanbaru - Surabaya,Domestic,Economy
Delay 1 stgh jam cuy,30,Juni 2019,"parah sih delaynya ini maskapai, terpaksa pakai layanan si merah karna cuman satu satunya maskapai yang langsung ke surabaya tiketnya mahal juga lagi dan tidak sebanding dengan pelayanannya. sedikit cerita sampai di surabaya jam stgh 10 harusnya jam 8 udh smpai :)",Padang - Surabaya,Domestic,Economy
Tidak ada yg direct flight,30,Juni 2019,"Beberapa kali pergi ke Batam itk pulang ke Bandung selalu ada direct flight. Tapi akhir² ini ternyata sdh tidak ada yg direct melainkan harus transit ke Pontianak atau malah ada yg 2x transit. Tentunya ini mengurangi kenyamanan karen waktu tempuh menjadi lebih lama. Ditambah lagi adanya delay saat keberangkatan. Sudah tiketnya mahal, bagasi harus bayar menjadikan bepergian lebih mahal dan tidak nyaman.",Batam - Bandung,Domestic,Economy
Jadwal terbang Lion Air sudah mulai tepat waktu,40,Juni 2019,"Ini kali kedua kami naik Lion Air (Jakarta-Semarang) pp. Dalam kondisi ramai (musim mudik Lebaran), jadwal keberangkatannya tetap tepat waktu. DULU jika dijadwalkan terbang jam 13:05, maka penumpang dipersilakan naik pesawat pada jam segitu pula, malah sering delay. Tapi SEKARANG, jadwal terbang jam 13:05, penumpang dipersilakan naik pesawat pada sekitar jam 12:20, dan tepat jam 13:05 pesawat mulai bergerak.",Semarang - Jakarta,Domestic,Economy
Penerbangan subuh lion on time,30,Juni 2019,Penerbangan subuh lion air manado makassar tanggal 27 Mei 2019 tepat waktu karena pesawatnya sudah stand by di Manado. Selama perjalanan tidak ada masalah.,Manado - Makassar,Domestic,Economy
"delay 1,5 jam",30,Mei 2019,"saat berangkat on time. justru saat pulang terjadi delay 1,5 jam karena alasan operasional. maskapai memberikan snack. namun perlu diperhatikan manajemannya supaya lebih baik.. bagasi kabin penumpang terlalu over dan tidak di cek dengan teliti. banyak ukuran tas yang harusnya masuk bagasi dan bukan di kabin.. harga bagasi perlu diturunkan",Lombok - Surabaya,Domestic,Economy
Oke,30,Mei 2019,Sbg maskapai budget Lion Air tidak lebih baik atau lebih buruk dari yg lain. Pramugari ramah dan efisien. Pesawatnya bersih. Berangkat pada waktunya.,Denpasar - Jakarta,Southeast Asia,Economy
"Bad service, and pricey",10,Mei 2019,"Kalau ad bintang nol saya kasih bintang nol atau minus untuk mskapai ini, palayanan sngat buruk fasilitas buruk, dan harg sngat amat mahal, petugas checkin dan smua petugas bandaranya cuman mementingkan uang dan uang, bnyakvpungli, tidak ramah, dan jutek serta kasar",Jakarta - Padang,Domestic,Economy
Pelaynan dan fasilitas sangan jelek,10,Mei 2019,"Banyak pungli, di bandara terminl 1B orang orangnya hanya mementingkan uang dan uang, apalgi petugas check innya, sangat jelek prlayanan, muka tidak bershabat, tidak ramah sama sekali, jutek dn kasar, smuanya di jadikan uang, saya tidak akak mau lgi pkai maskapai ini, so bad, suatu saat nnti perushaan penerbngan ini akan bngkrut jika pelayann dan orang orangnya seperti ini",Jakarta - Padang,Domestic,Economy
Ontime performance,40,Januari 2019,"Banyak yg skeptis dg maskapai ini, akan tetapi 1 yg tdk bisa dipungkiri sangat membantu dg banyaknya tujuan penerbangan yg ditawarkan ditambah pilihan waktu yg tersedia  Beberapa waktu terakhir terbang bersamanya, selalu on time",Yogyakarta Region - Jakarta,Domestic,Economy
Penerbangan standar namun harga tiket sudah mahal,30,Apr-19,"Lion Air sudah mahal harga tiketnya dan sudah tidak semurah dulu, bagasi sudah berbayar dan tidak gratis seperti dulu. Namun meskipun harga tiket sudah mahal namun pelayanan masih sama seperti dulu. Artinya harga tiket dengan service sudah tidak seimbang lagi",Manado - Jakarta,Domestic,Economy
Terbang Nyaman Bersama Lion Air,40,Nov-18,"Waktu November 2018,Saya Berperegian Ke Makkasar Menggunakan Lion Air,Pesawat Yang Saya Tumpangi Adalah Boeing 737 Max 8,Yang Saya Sukai Adalah Pesawat Dilengkapi Dengan Head Rest Sehingga Lebih Nyaman,Selama Penerbangan Tidak Tersedia Makanan,Hanya Tersedia Air,Pramugari Sangatlah Ramah",Jayapura - Makassar,Domestic,Economy
Terbang bersama Lion yang murah...tetapi begasi harus bayar lagi,30,Apr-19,"Penerbangan dari Bandung ke Surabaya kami pilih dengan Lion Air, karena harga yang murah. Tetapi murahnya harga tiket harus ditambah lagi dengan membayar begasi,,,",Bandung - Surabaya,Domestic,Economy
"HIGH PRICE, BAD SERVICE",10,Januari 2019,"Jangan naik lion air klo tidak terpaksa, harga sangat mahal padahal pesawat LCC, hanya dapat bagasi 7kg, waktu itu delay 2 jam hanya diberi mineral, AC didalam kabin sebelum take off sangat panas, ground staff sangat tidak ramah, tidak lagi naik lion",Balikpapan - Surabaya,Domestic,Economy
pesawat hemat yang gawat darurat,30,Februari 2019,"Beberapa kali menggunakan Lion untuk penerbangan mendadak saat dana sedang terbatas. Delay tidak usah di pertanyakan pesawat yang harusnya berangkat pukul 1 siang mundur hingga 3 sore, beberapa menit setelah take off tiba - tiba saya kebelet buang air kecil dan karena sudah tidak tahan akhirnya saya memutuskan ke toilet dan TARAAA toilet kotor tissue dimana2 serta toilet bau pesing sekali hilang sudah keinginan buang air kecil saya seketika.  yah ada harga ada rupa terbang bersama Lion.",Yogyakarta Region - Balikpapan,Domestic,Economy
Kali ini bener-bener pelayanan prima dari Lion air,40,Apr-19,"di karenakan harus cepet balik lagi ke mojokerto, mau tidak mau harus naik pesawat lagi.. senagn banget penerbangan pulang pergi dari surabaya ke bandung ini istimewa, ndak delay dan tepat waktu.. tingkatkan terus pelayanannya ya ...",Bandung - Surabaya,Domestic,Economy
Perjalanan yang Nyaman dan tanpa delay,50,Apr-19,"Sudah lama ndak naik lion, karena dulu beberapa kali trauma naik singa terbang ini, dari mulai delaynya yang super duper lama banget sampai penerbangan tiba-tiba di cancel, sampai-sampai penerbangan yang seharusnya ke bandung di alihkan ke Jakarta .. kan gila banget mana adik mau nikahan...  Tapi kali ini beda, penerbangan on-time dan jam nya pas banget dari jadwal yang di schedule kan. initinya penerbangan kali ini super duper nyaman. naik pesawat langsung tidur dan tiba-tiba terbangun mendengar pengumuman dari pramugari bahwa sebentar lagi landing di Bandara Husaen...  Terima kasih lion, terima kasih Crew ...",Surabaya - Bandung,Domestic,Economy
Reschedule seenaknya,10,Apr-19,"Terbang dengan Lion Air sungguh mengecewakan... Penerbangan saya 11 April 2019 JKT DPS JT31 jam 5.40 di reschedule menjadi JT38 jam 5.00, saat itu saya masih memaklumi karena hanya berbeda 40menit.... namun yang sangat mengecewakan lagi pada penerbangan 13 April 2019 DPS JKT JT39 23.50 direschedule menjadi JT43 jam 19.30... karena saya dalam perjalanan bisnis, pada jam tersebut pekerjaan saya belum selesai dan tidak dapat saya tinggalkan.... akhirnya saya harus membeli tiket pesawat AIR ASIA....  Jangan tergiur dengan jadwal penerbangan Lion AIR yang lengkap, ternyata itu hanya trik bisnis dan pada saat nya penerbangan di reschedule .... tidak commit dan tidak memikirkan konsumen sama sekali.....  Sangat tidak disarankan menggunakan jasa Lion Air untuk perjalanan Anda...",Jakarta - Denpasar,Asia,Economy
Sedikit lega,30,Maret 2019,Lebih baik memilih tidak bawa koper daripada menderita bayar bagasi yang tidak seberapa berat tapi sangat mahal,Makassar - Kendari,Domestic,Economy
Penerbangan yang mengecewakan,30,Maret 2019,Penerbangan yang mengecewakan karena terpaksa tas yang seharusnya masuk cabin harus saya tinggalkan di bandara dan membeli kantongan untuk tempat pakain,Makassar - Lombok,Domestic,Economy
Low-cost Carrier yang tepat waktu.,50,Maret 2019,"Berangkat dari Bandara Rembele di Kabupaten Bener Meriah pagi dan transit di 2 Bandara yaitu Kuala Namu dan di Batam.. Perjalanan Takengon ke Surabaya on time, sampai di Surabaya tepat pukul 20.30 seperti di tiket. Thanks Lion Air Indonesia.",Takengon - Surabaya,Domestic,Economy
Penerbangan lion air jt 507,40,Maret 2019,"Penerbangan lancar,tidak ada delay.Hanya proses boarding dari gerbang ke pintu pesawat sebaiknya lebih tertata,karena antrian masih kurang rapi.",Semarang - Jakarta,Domestic,Economy
"Dulu Murah, Skrng...",30,Januari 2019,"Dulu Maskapai ini dr harga tiket adalah termurah, tetapi sejak peristiwa kecelakaan pesawat, sekarang tiketnya menjadi mahal sekali. Dan sering mendapat julukan ""Raja Delay"" apalagi penerbangan malam sering sekali delay. I Hope management Lion will be better again than tomorrow",Makassar - Jakarta,Domestic,Economy
Murah Tetapi...,30,Juli 2018,Maskapai penerbangan termasuk salah satu maskapai termurah untuk berpergian ke luar negeri tetapi sayang maskapai ini sering sekali mendapatkan delay yang membuat para penumpang resah.,Bandung - Kuala Lumpur,Southeast Asia,Economy
Delay,30,Februari 2019,"Penerbangan mengalami delay selama kurang lebih 1 jam, dengan alasan cuaca. tetapi buat saya yang penting saya sampai dengan selamat dan sehat.",Bandung - Denpasar,Asia,Economy
Sangat tidak profesional,10,Maret 2018,"Suami saya sering menggunakan jenis transportasi ini ,, dan yang paling jelek kualitas pelayanannya adalah lion air ,, okelah ya dari segi harga memang mereka yang paling murah ,, tapi benar benar sangat tidak berkualitas ,, pernah suami saya mau berangkat masalah bisnis ,, padahal last call jam 6 pagi dan dy sampai 5 menit sebelum itu tidak bisa masuk ,, padahal kami sudah cek in online ,, tiket tersebut sudah dijual kembali oleh mereka ,, trus ada di suatu waktu saya yang menggunakan lion air ,, oh my god delay tidak tanggung tanggung ,, sampai 3 jam ,, dan saya posisi sendiri di bandara ,, terus dengan pintarnya mereka setengah jm terakhir karena terlalu banyak mendapatkan komplain ,, para penumpang di masukkan ke dalam bus tapi busnya diajak keliling diarea parkir pesawat ,, sampe setengah jam ,, sepertinya mereka belum bisa me ready kan pesawatnya ,, tapi karena terdesak mereka terpaksa memasukkan kita kedalam bus ,, dan yang paling menyiksa dimana saya harus berdiri setengah jam didalam bus setelah tidak nyaman menunggu di lounge bandara ,, walaupun harus membayar sedikit lebih mahal ,, saya prefer menggunakan pesawat lainnya",Denpasar - Jakarta,Southeast Asia,Economy
